playerID,birthYear,birthMonth,birthDay,birthCity,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,bbrefID,finalGame,retroID,deathDate,birthDate
arencjp01,1986.0,1.0,5.0,Miami,USA,FL,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,arencjp01,2015-10-01,arenj001,,1986-01-05
arftha01,1922.0,1.0,28.0,Manchester,USA,MO,2002.0,12.0,14.0,USA,MO,St. Louis,Hank,Arft,Henry Irven,190.0,70.0,L,L,1948-07-27,arftha01,1952-05-23,arfth101,2002-12-14,1922-01-28
ariasal02,1983.0,10.0,14.0,Santo Domingo,D.R.,Distrito Nacional,,,,,,,Alberto,Arias,Alberto A.,155.0,71.0,R,R,2007-05-01,ariasal02,2009-08-23,ariaa002,,1983-10-14
ariasal01,1967.0,11.0,20.0,New York,USA,NY,,,,,,,Alex,Arias,Alejandro,185.0,75.0,R,R,1992-05-12,ariasal01,2002-09-22,ariaa001,,1967-11-20
ariasga01,2000.0,2.0,27.0,La Victoria,Venezuela,Aragua,,,,,,,Gabriel,Arias,Gabriel Alejandro,217.0,73.0,R,R,2022-04-20,ariasga01,,ariag002,,2000-02-27
ariasge01,1972.0,3.0,12.0,Tucson,USA,AZ,,,,,,,George,Arias,George Alberto,190.0,71.0,R,R,1996-04-02,ariasge01,1999-07-28,ariag001,,1972-03-12
ariasjo01,1984.0,9.0,21.0,Santo Domingo,D.R.,Distrito Nacional,,,,,,,Joaquin,Arias,Joaquin,185.0,73.0,R,R,2006-09-13,ariasjo01,2015-07-24,ariaj001,,1984-09-21
ariasru01,1931.0,6.0,6.0,,Cuba,Las Villas,2018.0,1.0,12.0,USA,FL,Miami,Rudy,Arias,Rodolfo,165.0,70.0,L,L,1959-04-10,ariasru01,1959-08-26,ariar101,2018-01-12,1931-06-06
arihako01,1992.0,8.0,11.0,Hiroshima,Japan,Hiroshima,,,,,,,Kohei,Arihara,Kohei,210.0,74.0,R,R,2021-04-03,arihako01,2022-09-10,arihk001,,1992-08-11
arletbu01,1899.0,1.0,3.0,Elmhurst,USA,CA,1964.0,5.0,16.0,USA,MN,Minneapolis,Buzz,Arlett,Russell Loris,225.0,75.0,B,R,1931-04-14,arletbu01,1931-09-27,arleb101,1964-05-16,1899-01-03
arlicdo01,1943.0,2.0,15.0,Wayne,USA,MI,,,,,,,Don,Arlich,Donald Louis,185.0,74.0,L,L,1965-10-02,arlicdo01,1966-08-04,arlid101,,1943-02-15
arlinst01,1945.0,9.0,25.0,Seattle,USA,WA,2016.0,8.0,17.0,USA,CA,San Diego,Steve,Arlin,Stephen Ralph,195.0,75.0,R,R,1969-06-17,arlinst01,1974-09-14,arlis101,2016-08-17,1945-09-25
armasma01,1969.0,8.0,5.0,Puerto Piritu,Venezuela,Anzoátegui,,,,,,,Marcos,Armas,Marcos Rafael,190.0,77.0,R,R,1993-05-25,armasma01,1993-09-29,armam001,,1969-08-05
armasto02,1978.0,4.0,29.0,Puerto Piritu,Venezuela,Anzoátegui,,,,,,,Tony,Armas,Antonio Jose,205.0,76.0,R,R,1999-08-16,armasto02,2008-07-07,armat002,,1978-04-29
armasto01,1953.0,7.0,2.0,Puerto Piritu,Venezuela,Anzoátegui,,,,,,,Tony,Armas,Antonio Rafael,182.0,71.0,R,R,1976-09-06,armasto01,1989-10-01,armat001,,1953-07-02
armbred01,1948.0,7.0,4.0,Nassau,Bahamas,New Providence,2021.0,3.0,17.0,Bahamas,New Providence,Nassau,Ed,Armbrister,Edison Rosanda,160.0,71.0,R,R,1973-08-31,armbred01,1977-10-02,armbe101,2021-03-17,1948-07-04
armbror01,1908.0,3.0,2.0,Beirne,USA,AR,1967.0,10.0,2.0,USA,AL,Mobile,Orville,Armbrust,Orville Martin,195.0,70.0,R,R,1934-09-18,armbror01,1934-09-30,armbo101,1967-10-02,1908-03-02
armbrch01,1880.0,8.0,30.0,Cincinnati,USA,OH,1964.0,10.0,7.0,USA,OR,Grants Pass,Charlie,Armbruster,Charles Anthony,180.0,69.0,R,R,1905-07-17,armbrch01,1907-09-11,armbc101,1964-10-07,1880-08-30
armbrha01,1882.0,3.0,20.0,Cincinnati,USA,OH,1953.0,12.0,10.0,USA,OH,Cincinnati,Harry,Armbruster,Harry Gregory,190.0,70.0,L,L,1906-04-30,armbrha01,1906-10-03,armbh101,1953-12-10,1882-03-20
armenro01,1994.0,6.0,30.0,Havana,Cuba,La Habana,,,,,,,Rogelio,Armenteros,Rogelio,244.0,73.0,R,R,2019-06-14,armenro01,2019-08-17,armer001,,1994-06-30
armoubi99,1869.0,9.0,3.0,Homestead,USA,PA,1922.0,12.0,2.0,USA,MN,Minneapolis,Bill,Armour,William Reginald,,,,,,armoubi99,,armob801,1922-12-02,1869-09-03
armstge01,1924.0,6.0,3.0,Orange,USA,NJ,1993.0,7.0,24.0,USA,NJ,Orange,George,Armstrong,Noble George,190.0,70.0,R,R,1946-04-26,armstge01,1946-06-23,armsg101,1993-07-24,1924-06-03
armstho01,1889.0,12.0,2.0,East Claridon,USA,OH,1926.0,3.0,8.0,USA,NY,Canisteo,Howard,Armstrong,Howard Elmer,165.0,69.0,R,R,1911-09-30,armstho01,1911-09-30,armsh101,1926-03-08,1889-12-02
armstja01,1965.0,3.0,7.0,Englewood,USA,NJ,,,,,,,Jack,Armstrong,Jack William,220.0,77.0,R,R,1988-06-21,armstja01,1994-04-17,armsj001,,1965-03-07
armstmi01,1954.0,3.0,7.0,Glen Cove,USA,NY,,,,,,,Mike,Armstrong,Michael Dennis,193.0,75.0,R,R,1980-08-12,armstmi01,1987-07-05,armsm001,,1954-03-07
armstbo01,1850.0,7.0,4.0,Baltimore,USA,MD,1917.0,12.0,3.0,USA,TX,Fort Worth,Robert,Armstrong,Robert Livingston,160.0,74.0,,,1871-06-26,armstsa01,1871-08-29,armsr101,1917-12-03,1850-07-04
armstsh01,1990.0,9.0,11.0,New Bern,USA,NC,,,,,,,Shawn,Armstrong,Shawn Michael,225.0,74.0,R,R,2015-08-08,armstsh01,,armss001,,1990-09-11
arndtha01,1879.0,2.0,12.0,South Bend,USA,IN,1921.0,3.0,25.0,USA,IN,South Bend,Harry,Arndt,Harry John,165.0,,R,R,1902-07-02,arndtha01,1907-05-25,arndh101,1921-03-25,1879-02-12
arndtla01,1963.0,2.0,25.0,Fremont,USA,OH,2014.0,1.0,3.0,USA,AZ,Tucson,Larry,Arndt,Larry Wayne,195.0,73.0,R,R,1989-06-06,arndtla01,1989-06-07,arndl001,2014-01-03,1963-02-25
arnolbi01,1851.0,3.0,2.0,Middletown,USA,CT,1899.0,1.0,18.0,USA,NY,Albany,Billy,Arnold,Willis S.,,,,,1872-04-26,arnolbi01,1872-05-02,arnob101,1899-01-18,1851-03-02
arnolch01,1947.0,11.0,6.0,Long Beach,USA,CA,,,,,,,Chris,Arnold,Christopher Paul,160.0,70.0,R,R,1971-09-07,arnolch01,1976-10-02,arnoc101,,1947-11-06
arnolja01,1974.0,3.0,24.0,Dearborn,USA,MI,,,,,,,Jamie,Arnold,James Lee,190.0,74.0,R,R,1999-04-20,arnolja01,2000-10-01,arnoj001,,1974-03-24
arnolsc01,1962.0,8.0,18.0,Lexington,USA,KY,,,,,,,Scott,Arnold,Scott Gentry,210.0,74.0,R,R,1988-04-07,arnolsc01,1988-04-23,arnos001,,1962-08-18
arnolto01,1959.0,5.0,3.0,El Paso,USA,TX,,,,,,,Tony,Arnold,Tony Dale,170.0,71.0,R,R,1986-08-09,arnolto01,1987-10-03,arnot001,,1959-05-03
arnovmo01,1910.0,11.0,16.0,Superior,USA,WI,1959.0,7.0,20.0,USA,WI,Superior,Morrie,Arnovich,Morris,168.0,70.0,R,R,1936-09-14,arnovmo01,1946-04-21,arnom101,1959-07-20,1910-11-16
arnsbbr01,1963.0,8.0,20.0,Seattle,USA,WA,,,,,,,Brad,Arnsberg,Bradley James,205.0,76.0,R,R,1986-09-06,arnsbbr01,1992-04-23,arnsb001,,1963-08-20
arntzor01,1909.0,10.0,18.0,Beverly,USA,IL,1970.0,1.0,28.0,USA,IA,Cedar Rapids,Orie,Arntzen,Orie Edgar,200.0,73.0,R,R,1943-04-20,arntzor01,1943-09-26,arnto101,1970-01-28,1909-10-18
arojo01,1990.0,10.0,10.0,La Vega,D.R.,La Vega,,,,,,,Jonathan,Aro,Jonathan Arturo,235.0,72.0,R,R,2015-06-25,arojo01,2016-06-20,aro-j001,,1990-10-10
arochre01,1964.0,2.0,24.0,Havana,Cuba,La Habana,,,,,,,Rene,Arocha,Rene,180.0,72.0,R,R,1993-04-09,arochre01,1997-06-06,arocr001,,1964-02-24
arozara01,1995.0,2.0,28.0,Mantua,Cuba,La Habana,,,,,,,Randy,Arozarena,Randy,185.0,71.0,R,R,2019-08-14,arozara01,,arozr001,,1995-02-28
arraelu01,1997.0,4.0,9.0,San Felipe,Venezuela,Yaracuy,,,,,,,Luis,Arraez,Luis Sangel,175.0,70.0,L,R,2019-05-18,arraelu01,,arral001,,1997-04-09
arredjo01,1984.0,3.0,12.0,San Pedro de Macoris,D.R.,San Pedro de Macorís,,,,,,,Jose,Arredondo,Jose Juan,190.0,72.0,R,R,2008-05-14,arredjo01,2012-10-03,arrej001,,1984-03-12
arrieja01,1986.0,3.0,6.0,Farmington,USA,MO,,,,,,,Jake,Arrieta,Jacob Joseph,230.0,76.0,R,R,2010-06-10,arrieja01,2021-09-19,arrij001,,1986-03-06
arrigsp01,2000.0,1.0,2.0,Albuquerque,USA,NM,,,,,,,Spencer,Arrighetti,Spencer Zane,186.0,74.0,R,R,2024-04-10,arrigsp01,,arris001,,2000-01-02
arrigge01,1941.0,6.0,12.0,Chicago,USA,IL,,,,,,,Gerry,Arrigo,Gerald William,185.0,73.0,L,L,1961-06-12,arrigge01,1970-06-05,arrig101,,1941-06-12
arrojro01,1965.0,7.0,18.0,Santa Clara,Cuba,Santa Clara,,,,,,,Rolando,Arrojo,Luis Rolando,215.0,76.0,R,R,1998-04-01,arrojro01,2002-09-22,arror001,,1965-07-18
arroybr01,1977.0,2.0,24.0,Key West,USA,FL,,,,,,,Bronson,Arroyo,Bronson Anthony,185.0,75.0,R,R,2000-06-12,arroybr01,2017-06-18,arrob001,,1977-02-24
arroych01,1995.0,5.0,30.0,Tampa,USA,FL,,,,,,,Christian,Arroyo,Christian Israel,210.0,73.0,R,R,2017-04-24,arroych01,2022-10-05,arroc001,,1995-05-30
arroyfe01,1952.0,3.0,21.0,Sacramento,USA,CA,,,,,,,Fernando,Arroyo,Fernando,180.0,74.0,R,R,1975-06-28,arroyfe01,1986-08-11,arrof001,,1952-03-21
arroylu01,1927.0,2.0,18.0,Penuelas,P.R.,,2016.0,1.0,13.0,P.R.,,Ponce,Luis,Arroyo,Luis Enrique,178.0,68.0,L,L,1955-04-20,arroylu01,1963-05-28,arrol101,2016-01-13,1927-02-18
arroyru01,1950.0,6.0,19.0,New York,USA,NY,,,,,,,Rudy,Arroyo,Rudolph,195.0,74.0,L,L,1971-06-01,arroyru01,1971-06-24,arror101,,1950-06-19
arrueer01,1990.0,3.0,25.0,Cienfuegos,Cuba,Cienfuegos,,,,,,,Erisbel,Arruebarrena,Barbaro Erisbel,230.0,73.0,R,R,2014-05-23,arrueba01,2014-09-28,arrue001,,1990-03-25
arteahu01,1994.0,1.0,23.0,Caracas,Venezuela,Distrito Capital,,,,,,,Humberto,Arteaga,Humberto Jose,160.0,73.0,R,R,2019-06-20,arteahu01,2021-07-02,arteh001,,1994-01-23
arundha01,1855.0,2.0,8.0,Philadelphia,USA,PA,1904.0,3.0,25.0,USA,OH,Cleveland,Harry,Arundel,Harry,145.0,66.0,,R,1875-07-19,arundha01,1884-10-10,arunh101,1904-03-25,1855-02-08
arundtu01,1862.0,6.0,30.0,Auburn,USA,NY,1912.0,9.0,5.0,USA,NY,Romulus,Tug,Arundel,John Thomas,175.0,70.0,R,R,1882-05-23,arundtu01,1888-09-27,arunt101,1912-09-05,1862-06-30
asadora01,1962.0,10.0,20.0,Fresno,USA,CA,,,,,,,Randy,Asadoor,Randall Carl,185.0,73.0,R,R,1986-09-14,asadora01,1986-10-05,asadr001,,1962-10-20
asbelji01,1914.0,6.0,22.0,Dallas,USA,TX,1967.0,7.0,6.0,USA,CA,San Mateo,Jim,Asbell,James Marion,195.0,72.0,R,R,1938-05-08,asbelji01,1938-10-02,asbej101,1967-07-06,1914-06-22
asbjoca01,1909.0,6.0,19.0,Concord,USA,MA,1970.0,1.0,21.0,USA,PA,Williamsport,Casper,Asbjornson,Robert Anthony,196.0,73.0,R,R,1928-09-17,asbjoca01,1932-08-31,asbjc101,1970-01-21,1909-06-19
ascanjo01,1985.0,5.0,2.0,Maracay,Venezuela,Aragua,,,,,,,Jose,Ascanio,Jose Eleazar,195.0,71.0,R,R,2007-07-13,ascanjo01,2011-06-05,ascaj001,,1985-05-02
ascheco01,1990.0,6.0,30.0,St. Charles,USA,MO,,,,,,,Cody,Asche,Cody James,205.0,73.0,L,R,2013-07-30,ascheco01,2017-05-12,aschc001,,1990-06-30
valdelu01,1983.0,5.0,30.0,Sabana Grande de Palenque,D.R.,San Cristóbal,,,,,,,Jairo,Asencio,Jairo Manuel,180.0,74.0,R,R,2009-07-12,valdelu01,2013-07-27,valdl001,,1983-05-30
asencmi01,1980.0,9.0,29.0,Villa Mella,D.R.,Distrito Nacional,,,,,,,Miguel,Asencio,Miguel,190.0,74.0,R,R,2002-04-06,asencmi01,2006-04-29,asenm001,,1980-09-29
ashke01,1901.0,9.0,16.0,Anmoore,USA,WV,1979.0,11.0,15.0,USA,WV,Clarksburg,Ken,Ash,Kenneth Lowther,165.0,71.0,R,R,1925-04-17,ashke01,1930-09-26,ash-k101,1979-11-15,1901-09-16
ashburi01,1927.0,3.0,19.0,Tilden,USA,NE,1997.0,9.0,9.0,USA,NY,New York,Richie,Ashburn,Don Richard,170.0,70.0,L,R,1948-04-20,ashburi01,1962-09-30,ashbr101,1997-09-09,1927-03-19
ashbyaa01,1998.0,5.0,24.0,Kansas City,USA,MO,,,,,,,Aaron,Ashby,Aaron Phillip,181.0,74.0,R,L,2021-06-30,ashbyaa01,,ashba003,,1998-05-24
ashbyal01,1951.0,7.0,8.0,Long Beach,USA,CA,,,,,,,Alan,Ashby,Alan Dean,185.0,74.0,B,R,1973-07-03,ashbyal01,1989-05-09,ashba001,,1951-07-08
ashbyan01,1967.0,7.0,11.0,Kansas City,USA,MO,,,,,,,Andy,Ashby,Andrew Jason,180.0,73.0,R,R,1991-06-10,ashbyan01,2004-09-14,ashba002,,1967-07-11
ashcrgr01,1998.0,2.0,11.0,Huntsville,USA,AL,,,,,,,Graham,Ashcraft,Douglas Graham,240.0,74.0,L,R,2022-05-22,ashcrgr01,,ashcg001,,1998-02-11
asheral01,1991.0,10.0,4.0,Lakeland,USA,FL,,,,,,,Alec,Asher,Alec Edward,240.0,76.0,R,R,2015-08-30,asheral01,2018-07-12,ashea001,,1991-10-04
ashfotu01,1954.0,12.0,4.0,Memphis,USA,TN,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,ashfotu01,1984-05-14,ashft001,,1954-12-04
ashlebi01,1970.0,7.0,11.0,Trenton,USA,MI,,,,,,,Billy,Ashley,Billy Manual,220.0,79.0,R,R,1992-09-01,ashlebi01,1998-07-30,ashlb001,,1970-07-11
ashlene01,1984.0,8.0,14.0,Vincennes,USA,IN,,,,,,,Nevin,Ashley,Nevin Robert,245.0,73.0,R,R,2015-09-09,ashlene01,2015-10-02,ashln001,,1984-08-14
asmusto01,1878.0,9.0,26.0,Chicago,USA,IL,1963.0,8.0,21.0,USA,IL,Arlington Heights,Tom,Asmussen,Thomas William,,71.0,,R,1907-08-10,asmusto01,1907-08-19,asmut101,1963-08-21,1878-09-26
asprobo01,1938.0,6.0,19.0,Brooklyn,USA,NY,,,,,,,Bob,Aspromonte,Robert Thomas,170.0,74.0,R,R,1956-09-19,asprobo01,1971-09-28,asprb101,,1938-06-19
asproke01,1931.0,9.0,22.0,Brooklyn,USA,NY,,,,,,,Ken,Aspromonte,Kenneth Joseph,180.0,72.0,R,R,1957-09-02,asproke01,1963-06-21,asprk101,,1931-09-22
assadja01,1997.0,7.0,30.0,Tijuana,Mexico,Baja California,,,,,,,Javier,Assad,Javier Eduardo,200.0,73.0,R,R,2022-08-23,assadja01,,assaj001,,1997-07-30
asselbr01,1953.0,9.0,23.0,Santa Barbara,USA,CA,,,,,,,Brian,Asselstine,Brian Hanly,175.0,73.0,L,R,1976-09-14,asselbr01,1981-10-03,asseb101,,1953-09-23
assenpa01,1960.0,12.0,10.0,Detroit,USA,MI,,,,,,,Paul,Assenmacher,Paul Andre,195.0,75.0,L,L,1986-04-12,assenpa01,1999-10-03,assep001,,1960-12-10
astacez01,1979.0,11.0,4.0,Hato Mayor,D.R.,Hato Mayor,,,,,,,Ezequiel,Astacio,Ezequiel F.,200.0,75.0,R,R,2005-05-03,astacez01,2006-05-10,astae001,,1979-11-04
astacpe01,1968.0,11.0,28.0,Hato Mayor,D.R.,Hato Mayor,,,,,,,Pedro,Astacio,Pedro Julio,174.0,74.0,R,R,1992-07-03,astacpe01,2006-09-27,astap001,,1968-11-28
astinba01,1991.0,10.0,22.0,Forrest City,USA,AR,,,,,,,Barrett,Astin,Barrett,225.0,73.0,R,R,2017-04-03,astinba01,2017-05-14,astib001,,1991-10-22
astrojo01,1922.0,9.0,1.0,East Alton,USA,IL,2013.0,5.0,3.0,USA,FL,Boca Raton,Joe,Astroth,Joseph Henry,187.0,69.0,R,R,1945-08-13,astrojo01,1956-05-13,astrj101,2013-05-03,1922-09-01
astudwi01,1991.0,10.0,14.0,Barcelona,Venezuela,Anzoátegui,,,,,,,Willians,Astudillo,Willians Jose,225.0,69.0,R,R,2018-06-30,astudwi01,2022-07-27,astuw001,,1991-10-14
asuajca01,1991.0,11.0,2.0,Barquisimeto,Venezuela,Lara,,,,,,,Carlos,Asuaje,Carlos Alberto,160.0,68.0,L,R,2016-09-21,asuajca01,2018-08-26,asuac001,,1991-11-02
atchisc01,1976.0,3.0,29.0,Denton,USA,TX,,,,,,,Scott,Atchison,Scott Barham,200.0,74.0,R,R,2004-07-31,atchisc01,2015-06-22,atchs001,,1976-03-29
atchlju01,1973.0,9.0,5.0,Sedro-Woolley,USA,WA,,,,,,,Justin,Atchley,Justin Scott,215.0,75.0,L,L,2001-04-07,atchlju01,2001-07-12,atchj001,,1973-09-05
atherch01,1873.0,11.0,19.0,New Brunswick,USA,NJ,1935.0,12.0,17.0,Austria,Vienna,Vienna,Charlie,Atherton,Charles Morgan Herbert,160.0,70.0,R,R,1899-05-30,atherch01,1899-08-22,athec101,1935-12-17,1873-11-19
atherke01,1959.0,2.0,19.0,Newport News,USA,VA,,,,,,,Keith,Atherton,Keith Rowe,200.0,76.0,R,R,1983-07-14,atherke01,1989-08-05,athek001,,1959-02-19
atilalu01,1985.0,5.0,10.0,Santurce,P.R.,,,,,,,,Luis,Atilano,Luis A.,220.0,74.0,R,R,2010-04-23,atilalu01,2010-07-20,atill001,,1985-05-10
atkinga01,1979.0,12.0,12.0,Orange,USA,CA,,,,,,,Garrett,Atkins,Garrett Bernard,190.0,74.0,R,R,2003-08-03,atkinga01,2010-06-25,atkig001,,1979-12-12
atkinja01,1921.0,3.0,10.0,Birmingham,USA,AL,2009.0,2.0,28.0,USA,AL,Hanceville,James,Atkins,James Curtis,205.0,75.0,L,R,1950-09-29,atkinja01,1952-05-10,atkij101,2009-02-28,1921-03-10
atkinmi01,1985.0,10.0,1.0,Browns Summit,USA,NC,,,,,,,Mitch,Atkins,Mitchell Shane,225.0,76.0,R,R,2009-07-29,atkinmi01,2011-07-17,atkim001,,1985-10-01
atkinto01,1887.0,12.0,9.0,Ponca,USA,NE,1956.0,5.0,7.0,USA,OH,Cleveland,Tommy,Atkins,Francis Montgomery,165.0,70.0,L,L,1909-10-02,atkinto01,1910-09-28,atkit101,1956-05-07,1887-12-09
atkinal01,1861.0,3.0,9.0,Clinton,USA,IL,1952.0,6.0,17.0,USA,MO,McNatt,Al,Atkinson,Albert Wright,165.0,71.0,R,R,1884-05-01,atkinal01,1887-08-13,atkia101,1952-06-17,1861-03-09
atkinbi01,1954.0,10.0,4.0,Chatham,CAN,ON,,,,,,,Bill,Atkinson,William Cecil Glenn,165.0,67.0,L,R,1976-09-18,atkinbi01,1979-09-26,atkib101,,1954-10-04
atkined01,1851.0,,,Baltimore,USA,MD,,,,,,,Ed,Atkinson,Edward,,,,,1873-10-22,atkined01,1873-10-23,atkie101,,
adkinhe01,1874.0,1.0,19.0,Fulton,USA,MO,1953.0,1.0,2.0,USA,MO,Mexico,Harry,Atkinson,John Harry,,,,,1895-09-25,adkinhe01,1895-09-25,adkih101,1953-01-02,1874-01-19
atkinle01,1904.0,6.0,4.0,Chicago,USA,IL,1961.0,2.0,12.0,USA,IL,Chicago,Lefty,Atkinson,Hubert Burley,149.0,66.0,L,L,1927-08-05,atkinle01,1927-08-05,atkil101,1961-02-12,1904-06-04
attredi01,1897.0,4.0,8.0,Chicago,USA,IL,1964.0,7.0,5.0,USA,IL,Chicago,Dick,Attreau,Richard Gilbert,160.0,72.0,L,L,1926-09-14,attredi01,1927-09-28,attrd101,1964-07-05,1897-04-08
atwelto01,1924.0,3.0,8.0,Leesburg,USA,VA,2003.0,1.0,25.0,USA,VA,Purcellville,Toby,Atwell,Maurice Dailey,185.0,69.0,L,R,1952-04-15,atwelto01,1956-09-28,atwet101,2003-01-25,1924-03-08
atwoobi01,1911.0,9.0,25.0,Rome,USA,GA,1993.0,9.0,14.0,USA,TX,Snyder,Bill,Atwood,William Franklin,190.0,71.0,R,R,1936-04-15,atwoobi01,1940-09-29,atwob101,1993-09-14,1911-09-25
atzja01,1879.0,7.0,1.0,Washington,USA,DC,1945.0,5.0,22.0,USA,LA,New Orleans,Jake,Atz,Jacob Henry,160.0,69.0,R,R,1902-09-24,atzja01,1909-09-30,atz-j101,1945-05-22,1879-07-01
aubreha01,1881.0,7.0,5.0,St. Joseph,USA,MO,1953.0,9.0,18.0,USA,MD,Baltimore,Harry,Aubrey,Harry Herbert,130.0,67.0,R,R,1903-04-22,aubreha01,1903-09-27,aubrc101,1953-09-18,1881-07-05
aubremi01,1982.0,4.0,15.0,Shreveport,USA,LA,,,,,,,Michael,Aubrey,Robert Michael,190.0,72.0,L,L,2008-05-17,aubremi01,2009-10-04,aubrm001,,1982-04-15
aucoide01,1970.0,3.0,27.0,Lachine,CAN,QC,2020.0,12.0,26.0,CAN,QC,Montreal,Derek,Aucoin,Derek Alfred,235.0,79.0,R,R,1996-05-21,aucoide01,1996-05-25,aucod001,2020-12-26,1970-03-27
auderi01,1971.0,7.0,13.0,Van Nuys,USA,CA,,,,,,,Rich,Aude,Richard Thomas,180.0,77.0,R,R,1993-09-09,auderi01,1996-05-15,auder001,,1971-07-13
auerbri01,1950.0,2.0,15.0,Woodland Hills,USA,CA,,,,,,,Rick,Auerbach,Frederick Steven,165.0,72.0,R,R,1971-04-13,auerbri01,1981-08-12,auerr101,,1950-02-15
augenbr01,1986.0,7.0,11.0,Sebastian,USA,FL,,,,,,,Bryan,Augenstein,Bryan Christopher,230.0,78.0,R,R,2009-05-13,augenbr01,2011-04-12,augeb001,,1986-07-11
augusdo01,1963.0,7.0,3.0,Inglewood,USA,CA,,,,,,,Don,August,Donald Glenn,190.0,75.0,R,R,1988-06-02,augusdo01,1991-10-01,augud001,,1963-07-03
augusda01,1949.0,11.0,28.0,Follansbee,USA,WV,,,,,,,Dave,Augustine,David Ralph,174.0,74.0,R,R,1973-09-03,augusda01,1974-10-02,augud101,,1949-11-28
augusje01,1952.0,7.0,24.0,Kewaunee,USA,WI,,,,,,,Jerry,Augustine,Gerald Lee,183.0,72.0,L,L,1975-09-09,augusje01,1984-04-11,auguj001,,1952-07-24
aukerel01,1910.0,9.0,21.0,Norcatur,USA,KS,2006.0,8.0,4.0,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194.0,74.0,R,R,1933-08-10,aukerel01,1942-09-20,aukee101,2006-08-04,1910-09-21
auldsle01,1920.0,12.0,28.0,Farmerville,USA,LA,1999.0,10.0,13.0,USA,TX,Hondo,Tex,Aulds,Leycester Doyle,185.0,74.0,R,R,1947-05-25,auldsle01,1947-06-22,auldt101,1999-10-13,1920-12-28
aultdo01,1950.0,3.0,9.0,Beaumont,USA,TX,2004.0,12.0,22.0,USA,FL,Tarpon Springs,Doug,Ault,Douglas Reagan,200.0,75.0,R,L,1976-09-09,aultdo01,1980-10-05,aultd101,2004-12-22,1950-03-09
aumonph01,1989.0,1.0,7.0,Gatineau,CAN,QC,,,,,,,Phillippe,Aumont,Phillippe,265.0,79.0,L,R,2012-08-23,aumonph01,2015-06-19,aumop001,,1989-01-07
aurilri01,1971.0,9.0,2.0,Brooklyn,USA,NY,,,,,,,Rich,Aurilia,Richard Santo,170.0,72.0,R,R,1995-09-06,aurilri01,2009-10-04,aurir001,,1971-09-02
ausanjo01,1965.0,12.0,9.0,Kingston,USA,NY,,,,,,,Joe,Ausanio,Joseph John,205.0,73.0,R,R,1994-07-14,ausanjo01,1995-09-15,ausaj001,,1965-12-09
ausmubr01,1969.0,4.0,14.0,New Haven,USA,CT,,,,,,,Brad,Ausmus,Bradley David,190.0,71.0,R,R,1993-07-28,ausmubr01,2010-10-03,ausmb001,,1969-04-14
austde01,1940.0,11.0,25.0,Tecumseh,USA,NE,,,,,,,Dennis,Aust,Dennis Kay,180.0,71.0,R,R,1965-09-06,austde01,1966-05-07,austd101,,1940-11-25
austihe01,1844.0,10.0,,,USA,NY,1904.0,11.0,2.0,USA,NY,Amityville,Henry,Austin,Henry C.,,,,,1873-04-28,austihe01,1873-08-07,austh101,1904-11-02,
austije01,1976.0,10.0,19.0,San Bernardino,USA,CA,,,,,,,Jeff,Austin,Jeffrey Wellington,185.0,72.0,R,R,2001-06-26,austije01,2003-05-28,austj002,,1976-10-19
austiji02,1963.0,12.0,7.0,Farmville,USA,VA,,,,,,,Jim,Austin,James Parker,200.0,74.0,R,R,1991-07-04,austiji02,1993-07-20,austj001,,1963-12-07
austiji01,1879.0,12.0,8.0,Swansea,Wales,Swansea,1965.0,3.0,6.0,USA,CA,Laguna Beach,Jimmy,Austin,James Philip,155.0,67.0,B,R,1909-04-19,austiji01,1929-10-06,austj101,1965-03-06,1879-12-08
austiri01,1946.0,10.0,27.0,Seattle,USA,WA,,,,,,,Rick,Austin,Rick Gerald,190.0,76.0,R,L,1970-06-21,austiri01,1976-06-27,austr101,,1946-10-27
austity01,1991.0,9.0,6.0,Conyers,USA,GA,,,,,,,Tyler,Austin,Christopher Tyler,220.0,74.0,R,R,2016-08-13,austity01,2019-09-29,austt001,,1991-09-06
autryal01,1952.0,2.0,29.0,Modesto,USA,CA,2022.0,2.0,25.0,USA,CA,El Dorado Hills,Al,Autry,Albert,225.0,77.0,R,R,1976-09-14,autryal01,1976-09-14,autra101,2022-02-25,1952-02-29
autrych01,1885.0,1.0,2.0,Humboldt,USA,TN,1976.0,1.0,16.0,USA,CA,Santa Rosa,Chick,Autry,William Askew,168.0,71.0,L,L,1907-09-18,autrych01,1909-10-07,autrc101,1976-01-16,1885-01-02
autryge99,1907.0,9.0,29.0,Tioga,USA,TX,1998.0,10.0,2.0,USA,CA,Studio City,Gene,Autry,Orvon Grover,,,,,,,,,1998-10-02,1907-09-29
autrych02,1903.0,3.0,5.0,Martindale,USA,TX,1950.0,1.0,26.0,USA,GA,Savannah,Martin,Autry,Martin Gordon,180.0,72.0,R,R,1924-04-20,autrych02,1930-09-18,autrc102,1950-01-26,1903-03-05
